"Name","Status","Latitude","Longitude","Maximum.Wind","diff","rapid_int","i","n","persistence","product","Initial.Max","speed","speed_z","speed_m","Jday","Maximum.Wind_p","Latitude_p","Longitude_p"
85,2,19.9,-96.9,30,-10,"0",7,7,5,275,55,0.571926206059549,0.884299482617302,0.999929226087176,27,55,19.8,-95.9
29,3,18.1,-83.6,35,10,"0",5,19,5,150,30,1.07490335735905,0.772756232236787,0.999929226087176,3,30,17.6,-82.3
29,3,18.3,-85,40,15,"0",6,19,10,350,35,1.08938855447804,0.789168302741827,0.999929226087176,4,35,18.1,-83.6
29,3,18.3,-86.2,55,30,"1",7,19,10,400,40,1.10476928115516,0.8134969225084,0.999929226087176,4,40,18.3,-85
29,3,18.5,-87.6,55,25,"0",8,19,20,1100,55,1.02831983326303,0.833498556479966,0.999929226087176,4,55,18.3,-86.2
29,3,18.8,-88.8,45,10,"0",9,19,15,825,55,1.02714094540066,0.841428472808175,0.999929226087176,4,55,18.5,-87.6
29,3,19.6,-92.2,55,0,"0",12,19,0,0,55,0.935639844425266,0.861072895480958,0.999929226087176,5,45,19.4,-91.1
29,1,19.6,-93.3,70,25,"0",13,19,15,825,55,0.838567749698245,0.876599877706843,0.999929226087176,5,55,19.6,-92.2
29,1,19.7,-94.1,85,45,"1",14,19,25,1750,70,0.864579822494687,0.884299482617302,0.999929226087176,6,70,19.6,-93.3
29,1,19.7,-94.9,95,50,"1",15,19,30,2550,85,0.743702904196168,0.891955915043481,0.999929226087176,6,85,19.7,-94.1
29,1,19.6,-95.6,110,55,"1",16,19,25,2375,95,0.626676835458519,0.891955915043481,0.999929226087176,6,95,19.7,-94.9
29,1,19.2,-96.4,90,20,"0",17,19,25,2750,110,0.587687240828124,0.895767867410432,0.999929226087176,6,110,19.6,-95.6
7,3,28,-91.5,40,10,"0",5,20,10,400,40,0.248988933888316,1.13881258535205,0.999929226087176,8,40,27.5,-91.4
7,3,28.5,-91.8,45,15,"0",6,20,5,200,40,0.334015903027506,1.14747744604076,0.999929226087176,8,40,28,-91.5
146,2,25.4,-41.2,25,0,"0",6,42,0,0,25,0.804878620300187,1.14747744604076,0.999929226087176,7,25,25.8,-40.7
146,2,25.3,-41.7,25,0,"0",7,42,0,0,25,0.583796446425091,1.12409401400195,0.999929226087176,7,25,25.4,-41.2
146,2,25.5,-42.1,30,5,"0",8,42,0,0,25,0.428048794210234,1.10598010301315,0.999929226087176,7,25,25.3,-41.7
146,2,25.8,-42.5,30,5,"0",9,42,5,150,30,0.339783723943176,1.09363409874575,0.999929226087176,6,30,25.5,-42.1
146,3,26.2,-43,35,10,"0",10,42,5,150,30,0.364367284156575,1.09051416256172,0.999929226087176,6,30,25.8,-42.5
146,3,26.7,-43.5,40,15,"0",11,42,5,175,35,0.444242366807691,1.09674066786309,0.999929226087176,6,35,26.2,-43
146,3,27.1,-43.7,45,15,"0",12,42,10,400,40,0.527263114198497,1.10598010301315,0.999929226087176,6,40,26.7,-43.5
146,3,27.4,-43.8,45,15,"0",13,42,10,450,45,0.454855196351533,1.11811045426491,0.999929226087176,5,45,27.1,-43.7
146,3,27.8,-43.8,45,10,"0",14,42,5,225,45,0.310927583445419,1.13296653538708,0.999929226087176,5,45,27.4,-43.8
146,3,28.2,-43.5,50,10,"0",15,42,0,0,45,0.292812012105568,1.14460310789382,0.999929226087176,5,45,27.8,-43.8
146,1,28.6,-43.1,65,20,"0",16,42,5,250,50,0.349773423130057,1.15318417138387,0.999929226087176,5,50,28.2,-43.5
146,1,29,-42.6,80,35,"1",17,42,20,1300,65,0.419227578480086,1.16442873633732,0.999929226087176,4,65,28.6,-43.1
146,1,29.4,-42,95,50,"1",18,42,30,2400,80,0.466622669458957,1.17544623566206,0.999929226087176,4,80,29,-42.6
146,1,29.9,-41.4,100,50,"1",19,42,30,2850,95,0.51923555878166,1.18623457530064,0.999929226087176,4,95,29.4,-42
146,1,30.3,-41,95,30,"1",20,42,20,2000,100,0.5722910765806,1.19679166119563,0.999929226087176,4,100,29.9,-41.4
146,1,30.6,-40.8,90,10,"0",21,42,0,0,100,0.518681848407983,1.20711532948765,0.999929226087176,3,95,30.3,-41
146,1,31.3,-41.2,85,-10,"0",24,42,0,0,100,0.219384139208663,1.2366664936156,0.999929226087176,3,90,31.1,-41
146,1,32.9,-42.1,90,5,"0",28,42,5,500,100,0.360596169640098,1.25963704732861,0.999929226087176,2,85,32.4,-41.9
146,1,33.3,-42.3,90,10,"0",29,42,10,1000,100,0.398885711094585,1.26839701312618,0.999929226087176,1,90,32.9,-42.1
146,1,33.6,-42.6,85,5,"0",30,42,5,500,100,0.398666582192321,1.27690970564072,0.999929226087176,1,90,33.3,-42.3
142,3,29.3,-53.3,40,10,"0",5,21,0,0,35,0.631993806812877,1.17544623566206,0.999929226087176,41,35,29.1,-54.2
142,3,29.4,-52.4,45,10,"0",6,21,5,200,40,0.650678403298457,1.19154217329515,0.999929226087176,41,40,29.3,-53.3
142,3,29.5,-51.5,45,10,"0",7,21,10,450,45,0.663501953829978,1.19939453969607,0.999929226087176,41,45,29.4,-52.4
142,3,29.5,-50.6,45,10,"0",8,21,5,225,45,0.656031916341676,1.20455639129256,0.999929226087176,42,45,29.5,-51.5
142,3,29.5,-49.8,45,5,"0",9,21,0,0,45,0.651763369682947,1.20711532948765,0.999929226087176,42,45,29.5,-50.6
142,3,29.4,-49.3,40,-5,"0",10,21,0,0,45,0.614003192956644,1.20965957437969,0.999929226087176,42,45,29.5,-49.8
25,2,36.5,-23.5,30,5,"0",15,45,0,0,25,0.754580400989425,1.37502907058611,0.999929226087176,24,25,37,-22.7
25,3,35.6,-24.6,40,15,"0",16,45,5,150,30,0.751358844587582,1.36563205761348,0.999929226087176,24,30,36.5,-23.5
25,3,34.4,-25.7,50,25,"0",17,45,15,600,40,0.860963005444157,1.3565358559925,0.999929226087176,25,40,35.6,-24.6
25,3,33.4,-26.8,55,30,"1",18,45,20,1000,50,1.14559175351599,1.34954229744984,0.999929226087176,25,50,34.4,-25.7
25,3,32.4,-28.3,60,30,"1",19,45,15,825,55,1.18296274367813,1.33591947655765,0.999929226087176,25,55,33.4,-26.8
25,3,31.3,-29.6,60,20,"0",20,45,10,600,60,1.22473537876956,1.31570721530829,0.999929226087176,25,60,32.4,-28.3
25,1,30.1,-30.5,65,15,"0",21,45,5,300,60,1.31251939260472,1.2970986879515,0.999929226087176,26,60,31.3,-29.6
25,1,29.1,-31.1,75,20,"0",22,45,5,325,65,1.23287345359396,1.27690970564072,0.999929226087176,26,65,30.1,-30.5
25,1,28.4,-31.3,85,25,"0",23,45,15,1125,75,1.059645790885,1.25290583928257,0.999929226087176,26,75,29.1,-31.1
25,1,28.1,-31.1,90,30,"1",24,45,20,1700,85,0.762610136950206,1.22461432050838,0.999929226087176,26,85,28.4,-31.3
25,1,28,-30.7,90,25,"0",25,45,15,1350,90,0.414981556495454,1.19939453969607,0.999929226087176,27,90,28.1,-31.1
25,1,28.5,-30.6,90,15,"0",26,45,5,450,90,0.275144912284649,1.18086921622167,0.999929226087176,27,90,28,-30.7
25,1,29.5,-31.7,90,5,"0",27,45,0,0,90,0.246838461477581,1.17271328129347,0.999929226087176,27,90,28.5,-30.6
25,1,29.8,-32.7,90,0,"0",28,45,0,0,90,0.72098931277016,1.16996601753235,0.999929226087176,27,90,29.5,-31.7
25,1,30,-34.4,90,0,"0",29,45,0,0,90,0.932859401449308,1.18355910280886,0.999929226087176,28,90,29.8,-32.7
25,1,30.6,-36.2,90,0,"0",30,45,0,0,90,0.994628454353322,1.20965957437969,0.999929226087176,28,90,30,-34.4
25,1,31.3,-37.4,90,0,"0",31,45,0,0,90,1.29839327182368,1.21720369552502,0.999929226087176,28,90,30.6,-36.2
25,1,31.5,-39,90,0,"0",32,45,0,0,90,1.19914759306977,1.22215896835478,0.999929226087176,28,90,31.3,-37.4
25,1,31.7,-40.5,90,0,"0",33,45,0,0,90,1.06317377215431,1.2366664936156,0.999929226087176,29,90,31.5,-39
25,1,32.3,-41,90,0,"0",34,45,0,0,90,1.10932096533189,1.25290583928257,0.999929226087176,29,90,31.7,-40.5
25,1,33.2,-41.1,90,0,"0",35,45,0,0,90,0.778887181387838,1.2574086211999,0.999929226087176,29,90,32.3,-41
25,1,33.8,-41.2,90,0,"0",36,45,0,0,90,0.656972664084538,1.26185015193703,0.999929226087176,29,90,33.2,-41.1
25,1,34.9,-40.7,90,0,"0",37,45,0,0,90,0.6263471550384,1.27480482890114,0.999929226087176,30,90,33.8,-41.2
25,1,36.2,-40,90,0,"0",38,45,0,0,90,0.718747550581775,1.29318656983687,0.999929226087176,30,90,34.9,-40.7
25,1,37.8,-39.1,90,0,"0",39,45,0,0,90,1.07622678541379,1.30473306297262,0.999929226087176,30,90,36.2,-40
25,1,39.7,-37.9,80,-10,"0",40,45,0,0,90,1.31685040430129,1.32441165368268,0.999929226087176,30,90,37.8,-39.1
68,2,18.6,-63.3,30,10,"0",5,37,0,0,20,0.802513382627777,0.77687346327794,0.999929226087176,7,20,18,-62.6
68,3,19,-64,35,15,"0",6,37,10,300,30,0.77232653999744,0.801376587831412,0.999929226087176,7,30,18.6,-63.3
68,3,19.5,-64.7,45,25,"0",7,37,15,525,35,0.689743065247766,0.829518346597487,0.999929226087176,6,35,19,-64
68,3,20.1,-65.5,50,30,"1",8,37,15,675,45,0.664118071469839,0.853246285986593,0.999929226087176,6,45,19.5,-64.7
68,3,20.9,-66.2,60,30,"1",9,37,15,750,50,0.743263691860657,0.868857554024551,0.999929226087176,6,50,20.1,-65.5
68,1,21.7,-67.1,70,35,"1",10,37,15,900,60,0.823879852904501,0.888133073577828,0.999929226087176,6,60,20.9,-66.2
68,1,22.6,-67.7,80,35,"1",11,37,20,1400,70,0.908608925570661,0.910906052971105,0.999929226087176,5,70,21.7,-67.1
68,1,23.6,-68.6,85,35,"1",12,37,20,1600,80,0.912093261477244,0.940646659495711,0.999929226087176,5,80,22.6,-67.7
68,1,24.5,-69.1,90,30,"1",13,37,15,1275,85,0.975518766446399,0.969653682797149,0.999929226087176,5,85,23.6,-68.6
68,1,25.5,-69.1,95,25,"0",14,37,10,900,90,0.951462885193364,1.0013814451321,0.999929226087176,5,90,24.5,-69.1
68,1,26.4,-69.1,100,20,"0",15,37,10,950,95,0.810735433249245,1.03547402653719,0.999929226087176,4,95,25.5,-69.1
68,1,27.5,-68.9,100,15,"0",16,37,10,1000,100,0.788464957551849,1.06507970596057,0.999929226087176,4,100,26.4,-69.1
68,1,28.4,-68.5,100,10,"0",17,37,5,500,100,0.833279515485756,1.09674066786309,0.999929226087176,4,100,27.5,-68.9
68,1,29.3,-67.8,100,5,"0",18,37,0,0,100,0.85889205297918,1.12409401400195,0.999929226087176,4,100,28.4,-68.5
68,1,29.9,-67.2,95,-5,"0",19,37,0,0,100,0.848038411847203,1.15601648877812,0.999929226087176,3,100,29.3,-67.8
68,3,34,-48.7,40,-5,"0",29,37,0,0,100,1.72805158561896,1.30473306297262,0.999929226087176,1,40,33.6,-51.3
68,3,34,-46.4,40,0,"0",30,37,0,0,100,1.84025601579436,1.29903104925876,0.999929226087176,1,40,34,-48.7
68,3,33.8,-44.1,40,0,"0",31,37,0,0,100,1.6976988008627,1.30094760043232,0.999929226087176,0,40,34,-46.4
68,3,34.5,-41.7,40,0,"0",32,37,0,0,100,1.58646118911924,1.30845497086953,0.999929226087176,0,40,33.8,-44.1
68,3,35.5,-39.7,40,0,"0",33,37,0,0,100,1.62533475812153,1.30845497086953,0.999929226087176,0,40,34.5,-41.7
68,3,36.6,-38.3,40,0,"0",34,37,0,0,100,1.65926293004125,1.30473306297262,0.999929226087176,0,40,35.5,-39.7
68,3,37.6,-36.9,40,0,"0",35,37,0,0,100,1.44108666752417,1.31748025374511,0.999929226087176,1,40,36.6,-38.3
68,3,39,-35.2,40,0,"0",36,37,0,0,100,1.2768824776624,1.33432418869677,0.999929226087176,1,40,37.6,-36.9
68,3,40.6,-33.4,35,-5,"0",37,37,0,0,100,1.42290536691385,1.35097396962252,0.999929226087176,1,40,39,-35.2
155,3,28.5,-60.1,40,5,"0",8,40,5,200,40,0.234026756508078,1.18623457530064,0.999929226087176,14,40,28.4,-59.8
155,3,28.7,-60.3,45,10,"0",9,40,5,200,40,0.258754804068459,1.18086921622167,0.999929226087176,15,40,28.5,-60.1
155,3,28.9,-60.4,55,20,"0",10,40,5,225,45,0.220720140658656,1.18086921622167,0.999929226087176,15,45,28.7,-60.3
155,3,29.3,-60.6,60,20,"0",11,40,15,825,55,0.198690861469814,1.18355910280886,0.999929226087176,15,55,28.9,-60.4
155,1,29.7,-60.8,65,25,"0",12,40,15,900,60,0.271755931443794,1.18889563369703,0.999929226087176,15,60,29.3,-60.6
155,1,30.2,-61.1,65,20,"0",13,40,10,650,65,0.362171407796149,1.19417415919405,0.999929226087176,16,65,29.7,-60.8
155,3,30.8,-61,60,5,"0",14,40,5,325,65,0.414656566909475,1.20455639129256,0.999929226087176,16,65,30.2,-61.1
155,3,32.3,-60.2,35,-5,"0",22,40,0,0,65,0.129283596144434,1.28921142059321,0.999929226087176,18,35,32.7,-59.9
155,3,31.7,-61,40,5,"0",23,40,0,0,65,0.285570552856773,1.28720025292419,0.999929226087176,18,35,32.3,-60.2
155,3,31.1,-61.7,40,5,"0",24,40,5,325,65,0.566925585996251,1.28313094089752,0.999929226087176,18,40,31.7,-61
155,3,30.6,-62.4,45,10,"0",25,40,5,325,65,0.726937729165584,1.27480482890114,0.999929226087176,19,40,31.1,-61.7
155,3,30.5,-63.2,45,10,"0",26,40,5,325,65,0.674958752942618,1.26185015193703,0.999929226087176,19,45,30.6,-62.4
155,3,30.6,-64,45,5,"0",27,40,5,325,65,0.589802678807894,1.24834191088791,0.999929226087176,19,45,30.5,-63.2
155,3,30.9,-64.7,40,0,"0",28,40,0,0,65,0.571502493544512,1.2366664936156,0.999929226087176,19,45,30.6,-64
155,3,37.4,-59.8,40,0,"0",33,40,0,0,65,1.72357587205898,1.27480482890114,0.999929226087176,21,35,35.8,-62.2
155,3,38.8,-57,45,10,"0",34,40,5,325,65,2.07579092001627,1.30660200924031,0.999929226087176,21,40,37.4,-59.8
155,3,40,-54,50,15,"0",35,40,10,650,65,2.11987295132924,1.33906122584003,0.999929226087176,21,45,38.8,-57
155,3,40.9,-50.4,50,15,"0",36,40,10,650,65,2.16555326089402,1.3618332280065,0.999929226087176,21,50,40,-54
155,3,41.7,-46.8,50,10,"0",37,40,5,325,65,2.27536194727823,1.37827691877893,0.999929226087176,22,50,40.9,-50.4
155,3,42.3,-43,50,5,"0",38,40,0,0,65,2.3667757217008,1.38975333079225,0.999929226087176,22,50,41.7,-46.8
155,3,42.8,-39,50,0,"0",39,40,0,0,65,2.36786883030534,1.39676151283606,0.999929226087176,22,50,42.3,-43
155,3,43.2,-35,45,-5,"0",40,40,0,0,65,2.43812798712596,1.40183391327879,0.999929226087176,22,50,42.8,-39
151,2,10.6,-78.8,30,10,"0",5,10,5,125,25,0.336288151898317,0.533236650594375,0.999929226087176,88,25,10.9,-78.3
151,2,10.3,-79.4,30,10,"0",6,10,5,150,30,0.402672278900724,0.528672373190142,0.999929226087176,88,30,10.6,-78.8
151,2,10.2,-79.8,30,5,"0",7,10,5,150,30,0.513143258282772,0.524101639108794,0.999929226087176,89,30,10.3,-79.4
151,2,10,-80.2,25,0,"0",8,10,0,0,30,0.44062516385149,0.510351464623121,0.999929226087176,89,30,10.2,-79.8
151,2,20.1,-80.3,30,0,"0",5,17,0,0,30,0.996164489697044,0.809466664653038,0.999929226087176,51,30,19.5,-79.9
151,2,20.3,-80.5,25,-5,"0",6,17,0,0,30,0.806945727591556,0.845378039650075,0.999929226087176,52,30,20.1,-80.3
151,2,21.4,-81.4,25,-5,"0",9,17,0,0,30,0.40553961352989,0.918408711779069,0.999929226087176,52,25,21.1,-81.1
151,2,22.3,-81.8,25,0,"0",10,17,0,0,30,0.371993330092163,0.933279416402382,0.999929226087176,53,25,21.4,-81.4
151,2,23.2,-82.2,25,0,"0",11,17,0,0,30,0.566413686175574,0.947968112532959,0.999929226087176,53,25,22.3,-81.8
151,2,24,-82.9,25,0,"0",12,17,0,0,30,0.807646147505488,0.958863458506868,0.999929226087176,53,25,23.2,-82.2
151,2,24.9,-83.6,25,0,"0",13,17,0,0,30,0.820873252724271,0.990913810390878,0.999929226087176,53,25,24,-82.9
151,2,25.7,-83.9,25,0,"0",14,17,0,0,30,0.882679606857611,1.02198613274623,0.999929226087176,54,25,24.9,-83.6
151,2,26.7,-83.5,25,0,"0",15,17,0,0,30,0.799665466841879,1.04876005319067,0.999929226087176,54,25,25.7,-83.9
151,2,27.5,-83,20,-5,"0",16,17,0,0,30,0.747900457556983,1.0779020384943,0.999929226087176,54,25,26.7,-83.5
151,2,30.5,-79.5,30,0,"0",5,7,0,0,30,1.69533201768666,1.0873809640139,0.999929226087176,27,30,28.5,-78
151,2,30.5,-81.3,30,0,"0",6,7,0,0,30,1.55152139797184,1.14171477446297,0.999929226087176,27,30,30.5,-79.5
151,2,30.5,-82,30,0,"0",7,7,0,0,30,1.45226867600277,1.18355910280886,0.999929226087176,27,30,30.5,-81.3
75,3,21.7,-93.3,45,20,"0",5,18,10,400,40,0.534603983232018,0.89956893067868,0.999929226087176,32,40,21,-93.2
75,3,22.6,-93.4,50,20,"0",6,18,10,450,45,0.551844969162938,0.922143288723508,0.999929226087176,32,45,21.7,-93.3
75,3,23.5,-93.5,55,20,"0",7,18,10,500,50,0.668426975881289,0.944313109771345,0.999929226087176,33,50,22.6,-93.4
75,3,24.2,-93.3,55,15,"0",8,18,10,550,55,0.750885982280657,0.969653682797149,0.999929226087176,33,55,23.5,-93.5
75,3,24.6,-93.1,55,10,"0",9,18,5,275,55,0.665061757505741,1.0013814451321,0.999929226087176,33,55,24.2,-93.3
75,3,25,-92.8,55,5,"0",10,18,0,0,55,0.480988502285826,1.03212088215596,0.999929226087176,33,55,24.6,-93.1
75,3,25.8,-93.1,55,0,"0",11,18,0,0,55,0.381844344848091,1.05532649381692,0.999929226087176,34,55,25,-92.8
75,3,26.5,-93.4,55,0,"0",12,18,0,0,55,0.497977867597495,1.06830486853109,0.999929226087176,34,55,25.8,-93.1
75,3,27.3,-94,60,5,"0",13,18,0,0,55,0.661635199519945,1.08107484962875,0.999929226087176,34,55,26.5,-93.4
75,1,28.1,-94.6,65,10,"0",14,18,5,300,60,0.706456925169156,1.10598010301315,0.999929226087176,34,60,27.3,-94
75,1,29.1,-95,75,20,"0",15,18,10,650,65,0.797902893627966,1.12706523720658,0.999929226087176,35,65,28.1,-94.6
75,3,30.4,-94.9,35,-20,"0",16,18,15,1125,75,0.831680644738651,1.15033782380475,0.999929226087176,35,75,29.1,-95
33,1,31.2,-55.9,65,15,"0",20,38,10,600,60,1.18424847864157,1.2437171850255,0.999929226087176,30,60,31.3,-53.4
33,1,31,-58.7,65,15,"0",21,38,10,650,65,1.63652823270541,1.24603715636541,0.999929226087176,30,65,31.2,-55.9
33,1,30.7,-61.3,65,10,"0",22,38,5,325,65,1.8862123954785,1.25290583928257,0.999929226087176,30,65,31,-58.7
33,1,30.3,-64.1,65,5,"0",23,38,0,0,65,1.93280165956871,1.25063148349395,0.999929226087176,30,65,30.7,-61.3
33,1,29.9,-66.4,65,0,"0",24,38,0,0,65,1.94939559942575,1.24603715636541,0.999929226087176,31,65,30.3,-64.1
33,1,29.8,-68.5,65,0,"0",25,38,0,0,65,1.85702763393148,1.23903183620011,0.999929226087176,31,65,29.9,-66.4
33,1,30.2,-70.3,65,0,"0",26,38,0,0,65,1.59394996925379,1.22948014218437,0.999929226087176,31,65,29.8,-68.5
33,1,30.9,-71.4,65,0,"0",27,38,0,0,65,1.40634325431025,1.21968874839335,0.999929226087176,31,65,30.2,-70.3
33,1,32.1,-72.1,65,0,"0",28,38,0,0,65,1.13435962253212,1.21720369552502,0.999929226087176,32,65,30.9,-71.4
33,1,33.2,-72.5,65,0,"0",29,38,0,0,65,1.01501265608813,1.22705473505221,0.999929226087176,32,65,32.1,-72.1
33,3,34.3,-72.4,60,-5,"0",30,38,0,0,65,1.02987382932042,1.2437171850255,0.999929226087176,32,65,33.2,-72.5
33,3,40,-67.5,50,-10,"0",34,38,0,0,65,1.288757740131,1.33432418869677,0.999929226087176,33,50,38,-69.7
33,3,42.4,-65,45,-5,"0",35,38,0,0,65,1.87636253991747,1.35097396962252,0.999929226087176,33,50,40,-67.5
151,2,20,-47.8,25,0,"0",5,17,0,0,25,1.1495669106518,0.841428472808175,0.999929226087176,1,25,19.1,-46.1
151,2,20.8,-49.3,25,0,"0",6,17,0,0,25,1.36408469156192,0.857164825877383,0.999929226087176,1,25,20,-47.8
151,2,21.7,-50.9,25,0,"0",7,17,0,0,25,1.43374088700463,0.872734073162655,0.999929226087176,0,25,20.8,-49.3
151,2,22.6,-52.2,30,5,"0",8,17,0,0,25,1.39383485574823,0.907138075810453,0.999929226087176,0,25,21.7,-50.9
151,2,23.4,-53.4,30,5,"0",9,17,5,150,30,1.34463973550705,0.936968726805099,0.999929226087176,0,30,22.6,-52.2
151,2,24.3,-54.5,30,5,"0",10,17,5,150,30,1.18978409867694,0.969653682797149,0.999929226087176,0,30,23.4,-53.4
151,2,25,-55.7,30,5,"0",11,17,0,0,30,1.12441267880062,1.0013814451321,0.999929226087176,1,30,24.3,-54.5
151,2,25.5,-56.3,30,0,"0",12,17,0,0,30,1.0948379196471,1.02875513852911,0.999929226087176,1,30,25,-55.7
151,2,25.8,-57.2,30,0,"0",13,17,0,0,30,0.840831094748463,1.05859053605396,0.999929226087176,1,30,25.5,-56.3
151,2,26.3,-57.9,30,0,"0",14,17,0,0,30,0.652981577647535,1.08107484962875,0.999929226087176,1,30,25.8,-57.2
151,2,26.5,-58.9,30,0,"0",15,17,0,0,30,0.68333232516938,1.09674066786309,0.999929226087176,2,30,26.3,-57.9
151,2,26.4,-60,30,0,"0",16,17,0,0,30,0.696696254258465,1.10598010301315,0.999929226087176,2,30,26.5,-58.9
151,2,25.8,-61.3,25,-5,"0",17,17,0,0,30,0.782009016306745,1.12110907472108,0.999929226087176,2,30,26.4,-60
122,3,26.9,-32,60,30,"1",5,35,25,1500,60,0.791098139245892,1.16720447927966,0.999929226087176,75,60,27.2,-31.1
122,3,26.6,-32.9,60,25,"0",6,35,15,900,60,0.744152362714648,1.15601648877812,0.999929226087176,75,60,26.9,-32
122,3,26.3,-33.7,55,10,"0",7,35,0,0,60,0.711145220938958,1.14747744604076,0.999929226087176,75,60,26.6,-32.9
122,2,25.4,-41.7,30,0,"0",15,35,0,0,60,0.7518034982065,1.0873809640139,0.999929226087176,77,25,25.3,-40.3
122,3,25.6,-43,40,15,"0",16,35,5,300,60,0.94159453643422,1.0873809640139,0.999929226087176,77,30,25.4,-41.7
122,3,25.8,-44.1,50,25,"0",17,35,15,900,60,1.01933420532567,1.09051416256172,0.999929226087176,78,40,25.6,-43
122,3,26.3,-45.3,50,25,"0",18,35,20,1200,60,0.913379868389557,1.09363409874575,0.999929226087176,78,50,25.8,-44.1
122,3,27.1,-46.2,50,20,"0",19,35,10,600,60,0.906034935187564,1.09983386991376,0.999929226087176,78,50,26.3,-45.3
122,3,28,-46.6,50,10,"0",20,35,0,0,60,0.948551150990333,1.10598010301315,0.999929226087176,78,50,27.1,-46.2
122,3,28.8,-46.5,45,-5,"0",21,35,0,0,60,0.853279658002374,1.12110907472108,0.999929226087176,79,50,28,-46.6
122,3,31.8,-43.8,60,10,"0",24,35,10,600,60,1.07922044116146,1.19154217329515,0.999929226087176,79,55,31,-44.9
122,1,32.6,-42.6,65,20,"0",25,35,15,900,60,1.05688596701435,1.22215896835478,0.999929226087176,80,60,31.8,-43.8
122,1,33.1,-41.7,65,20,"0",26,35,10,650,65,1.04821932950246,1.24603715636541,0.999929226087176,80,65,32.6,-42.6
122,1,33.8,-40.5,65,10,"0",27,35,5,325,65,0.912012054688846,1.26404786522324,0.999929226087176,80,65,33.1,-41.7
122,1,34.3,-39.3,70,10,"0",28,35,0,0,65,0.88298559060045,1.28107279653987,0.999929226087176,80,65,33.8,-40.5
122,1,35.1,-37.9,75,10,"0",29,35,5,350,70,0.966671086015556,1.29120684793045,0.999929226087176,81,70,34.3,-39.3
122,1,37,-35.5,70,5,"0",30,35,10,750,75,1.04044252678658,1.30473306297262,0.999929226087176,81,75,35.1,-37.9
122,3,40.4,-34,60,-5,"0",31,35,0,0,75,1.70188737006002,1.31391815733204,0.999929226087176,81,70,37,-35.5
27,3,12.2,-55.1,40,15,"0",5,32,10,400,40,0.990069941477875,0.496545204298939,0.999929226087176,37,40,11.5,-53.9
27,3,12.9,-56.1,45,15,"0",6,32,5,200,40,1.07956280447426,0.524101639108794,0.999929226087176,38,40,12.2,-55.1
27,3,13.5,-57.1,55,20,"0",7,32,5,225,45,1.06477885268213,0.551428216213346,0.999929226087176,38,45,12.9,-56.1
27,3,14.1,-58.1,60,20,"0",8,32,15,825,55,0.972505214858674,0.58300269354348,0.999929226087176,38,55,13.5,-57.1
27,1,14.9,-58.9,65,25,"0",9,32,15,900,60,0.948287788842819,0.614228894219921,0.999929226087176,38,60,14.1,-58.1
27,1,15.7,-59.5,70,25,"0",10,32,10,650,65,0.928375514320311,0.640703050341425,0.999929226087176,39,65,14.9,-58.9
27,1,16.3,-60.2,80,25,"0",11,32,10,700,70,0.869508658370649,0.666896149053148,0.999929226087176,39,70,15.7,-59.5
27,1,16.8,-61.1,85,25,"0",12,32,15,1200,80,0.779423490402824,0.701363078127102,0.999929226087176,39,80,16.3,-60.2
27,1,17.2,-62,80,15,"0",13,32,15,1275,85,0.784022854105316,0.735283039396998,0.999929226087176,39,85,16.8,-61.1
27,1,17.6,-62.7,75,5,"0",14,32,0,0,85,0.8069014162874,0.760348104265244,0.999929226087176,40,80,17.2,-62
27,3,21.1,-65.6,50,-5,"0",21,32,0,0,85,0.45814329315574,0.884299482617302,0.999929226087176,41,50,20.5,-65.9
27,3,22,-65.2,50,0,"0",22,32,0,0,85,0.534557964305341,0.903359000145354,0.999929226087176,42,50,21.1,-65.6
27,3,23,-64.8,50,0,"0",23,32,0,0,85,0.67879578701774,0.925866592658714,0.999929226087176,42,50,22,-65.2
27,3,24,-64.3,55,5,"0",24,32,0,0,85,0.846371540731982,0.947968112532959,0.999929226087176,42,50,23,-64.8
27,3,25.2,-63.8,55,5,"0",25,32,5,425,85,0.898339429276379,0.980337494068379,0.999929226087176,42,55,24,-64.3
27,3,26.6,-63.1,55,5,"0",26,32,5,425,85,0.98841418939018,1.01516728839621,0.999929226087176,43,55,25.2,-63.8
27,3,28,-62.2,60,10,"0",27,32,0,0,85,1.16908934610397,1.04876005319067,0.999929226087176,43,55,26.6,-63.1
27,1,29.7,-61.1,65,10,"0",28,32,5,425,85,1.30478606820641,1.0873809640139,0.999929226087176,43,60,28,-62.2
27,1,32.2,-59.8,65,10,"0",29,32,10,850,85,1.47993199693734,1.13002277923591,0.999929226087176,43,65,29.7,-61.1
27,3,34.9,-58.1,60,5,"0",30,32,5,425,85,1.94410105869861,1.16996601753235,0.999929226087176,44,65,32.2,-59.8
76,3,11.6,-34.1,35,10,"0",5,28,5,175,35,0.9389687844432,0.546890289031935,0.999929226087176,16,35,11.6,-33
76,3,11.7,-35.3,40,10,"0",6,28,0,0,35,0.89543210273683,0.551428216213346,0.999929226087176,16,35,11.6,-34.1
76,3,12.1,-36.4,50,15,"0",7,28,5,200,40,0.935713149037061,0.555959547113812,0.999929226087176,17,40,11.7,-35.3
76,3,12.2,-37.6,55,20,"0",8,28,15,750,50,0.956877864586188,0.555959547113812,0.999929226087176,17,50,12.1,-36.4
